Id;Year;Country;Cash;Liquid_Assets;Gross_Loans;Total_Assets;Total_Deposits;Total_Liabilities;Total_Equity;Net_Interest_Income;NPL_s_Gross_Loans;Loan_Loss_Provisions_s_Gross_Loans;Net_Interest_Revenue_s_Total_Assets;ROAE;ROAA;Liquid_Assets_s_Total_Assets;Total_Equity_s_Total_Assets;NonInt_Ex_s_Avg_Assets;Total_Cap_Ratio;Rating_num;Rating
Id_025;2016;BRAZIL;1.756,36;52.258,25;78.839,44;215.345,86;44.715,39;196.841,25;18.504,62;11.417,09;11,80;4,02;5,39;9,36;0,84;24,27;8,59;3,59;16,30;13;BB-
Id_026;2016;BRAZIL;4.455,45;121.517,48;120.169,28;362.009,24;71.884,52;331.046,77;30.962,47;22.095,01;12,74;4,92;6,55;15,83;1,39;33,57;8,55;3,85;15,40;12;BB
Id_027;2016;BRAZIL;3.861,53;193.916,77;96.900,20;385.612,64;94.643,85;362.427,22;23.185,42;20.319,56;10,38;5,25;5,16;25,17;1,39;50,29;6,01;3,36;19,10;12;BB
Id_028;2016;BRAZIL;3.303,24;97.135,71;217.673,38;385.285,19;157.186,01;365.756,70;19.528,49;12.848,27;9,22;2,56;3,41;6,57;0,34;25,21;5,07;3,10;13,54;12;BB
Id_029;2016;BRAZIL;238,09;6.427,71;6.061,38;22.050,88;5.945,80;19.469,54;2.581,34;1.113,49;13,35;3,79;4,89;11,81;1,25;29,15;11,71;4,45;16,58;13;BB-
Id_030;2016;BRAZIL;5.690,32;162.543,13;150.751,88;437.957,40;101.093,79;398.916,31;39.041,09;22.812,28;9,21;4,47;5,34;18,04;1,57;37,11;8,91;3,48;19,10;12;BB
Id_032;2016;CHILE;1.614,88;5.171,71;40.362,70;55.458,11;34.630,07;51.115,10;4.343,01;1.920,25;2,09;1,45;3,58;16,86;1,33;9,33;7,83;2,16;7,83;5;A+
Id_033;2016;CHILE;722,40;3.846,77;31.543,23;43.658,71;27.942,33;38.557,04;5.101,67;931,32;1,17;1,42;2,48;-0,11;-0,01;8,81;11,69;2,35;11,69;8;BBB+
Id_034;2016;CHILE;1.174,85;6.622,04;38.042,73;47.292,78;30.460,33;42.965,71;4.327,07;1.830,34;1,15;1,05;3,89;19,68;1,77;14,00;9,15;2,53;9,15;5;A+
Id_035;2016;CHILE;1.486,40;5.169,41;33.454,74;46.359,50;31.070,55;42.585,02;3.774,49;1.356,31;1,27;0,91;3,03;14,85;1,14;11,15;8,14;2,34;8,14;6;A
Id_036;2016;CHILE;218,87;1.254,05;6.521,03;8.721,61;5.953,95;8.038,56;683,05;154,39;0,15;0,14;1,83;15,79;1,22;14,38;7,83;1,69;7,83;8;BBB+
Id_037;2016;CHILE;393,30;1.110,98;6.686,89;9.127,70;5.715,04;8.435,68;692,03;203,70;1,43;0,67;2,33;11,45;0,88;12,17;7,58;2,69;7,58;10;BBB-
Id_040;2016;COLOMBIA;5.798,86;7.853,68;33.172,59;47.152,65;31.218,18;41.383,78;5.768,87;2.004,96;3,66;1,84;4,08;28,48;3,41;16,66;12,23;4,05;13,91;9;BBB
Id_041;2016;COLOMBIA;1.484,72;3.247,63;13.398,30;17.256,18;13.776,87;15.884,18;1.372,01;698,17;5,43;1,58;4,09;14,33;1,12;18,82;7,95;2,90;7,95;9;BBB
Id_042;2016;COLOMBIA;5.404,35;9.962,04;50.570,54;65.404,86;41.645,45;57.914,30;7.490,56;3.290,02;0,76;1,84;5,07;14,19;1,54;15,23;11,45;3,63;13,26;9;BBB
Id_043;2016;COLOMBIA;548,50;2.836,43;7.486,60;10.985,03;7.154,34;9.767,56;1.217,48;279,70;5,79;3,18;2,51;-0,74;-0,08;25,82;11,08;2,74;12,71;10;BBB-
Id_044;2016;COLOMBIA;713,03;2.205,17;9.146,55;11.858,24;8.399,33;10.389,74;1.468,50;577,24;4,61;2,12;4,85;15,81;1,87;18,60;12,38;3,65;12,85;9;BBB
Id_045;2016;COLOMBIA;2.701,43;5.243,39;24.304,12;31.175,29;23.322,55;28.419,14;2.756,15;1.658,14;3,64;1,80;5,61;20,93;1,94;16,82;10,74;3,31;11,02;10;BBB-
Id_046;2016;COLOMBIA;540,24;940,24;4.381,26;7.951,69;5.039,14;7.204,36;747,32;224,28;5,89;0,78;2,89;22,33;1,98;11,82;9,40;3,81;9,40;9;BBB
Id_047;2016;COLOMBIA;926,11;3.810,70;4.286,72;8.738,63;5.426,58;8.204,19;534,44;124,70;1,46;1,48;1,43;13,55;0,80;43,61;6,12;2,21;11,83;11;BB+
Id_048;2016;COSTA_RICA;190,81;412,83;4.133,73;5.537,60;2.573,00;4.457,91;1.079,69;356,11;2,27;1,18;6,73;6,80;1,32;7,46;19,50;5,23;19,50;11;BB+
Id_049;2016;COSTA_RICA;1.356,18;1.690,84;7.469,40;11.273,28;9.675,71;10.211,16;1.062,12;451,36;4,54;0,70;4,10;9,37;0,86;15,00;9,42;3,19;9,42;12;BB
Id_051;2016;COSTA_RICA;1.083,72;348,96;6.376,70;9.883,82;6.869,77;8.911,33;972,49;366,00;2,86;0,37;3,86;10,82;1,04;3,53;9,84;3,24;9,84;12;BB
Id_053;2016;ECUADOR;934,00;790,00;2.187,60;4.000,20;3.345,10;3.662,50;337,70;140,70;0,75;2,08;3,72;8,16;0,70;19,75;8,44;4,62;8,44;15;B
Id_054;2016;ECUADOR;1.740,16;865,66;7.979,32;11.869,82;9.856,33;10.865,93;1.003,89;635,51;4,31;1,55;5,07;4,93;0,40;7,29;8,46;5,40;11,18;15;B
Id_056;2016;EL_SALVADOR;789,92;987,38;3.029,97;4.304,50;2.786,94;3.765,22;539,28;199,44;1,70;1,71;4,72;12,48;1,54;22,94;12,53;2,89;15,70;14;B+
Id_057;2016;EL_SALVADOR;350,80;261,80;1.663,00;2.278,00;1.373,70;1.992,20;285,80;109,90;2,36;2,37;4,81;8,25;0,99;11,49;12,55;3,26;16,01;12;BB
Id_058;2016;GUATEMALA;16,85;63,75;1.440,65;2.416,42;1.901,83;2.192,07;224,35;162,27;2,62;0,15;6,98;26,15;2,46;2,64;10,14;5,03;10,14;16;B-
Id_117;2016;MEXICO;65,22;59,81;970,36;1.214,44;1.015,90;1.055,60;158,84;51,13;8,54;14,30;4,54;3,68;0,48;4,93;13,08;10,48;12,35;15;B
Id_127;2016;MEXICO;616,55;3.605,93;5.548,78;9.786,56;4.102,57;9.119,79;666,77;145,48;0,05;1,06;1,57;18,96;1,30;36,85;6,81;1,66;6,81;12;BB
Id_059;2016;MEXICO;701,93;2.509,62;3.267,65;6.364,36;4.906,47;5.647,52;716,84;1.480,94;2,55;4,61;23,84;12,76;1,39;39,43;11,26;21,39;15,34;11;BB+
Id_060;2016;MEXICO;236,07;221,21;1.208,94;1.522,67;56,19;996,03;526,64;801,01;4,49;11,75;56,28;30,99;10,95;14,53;34,59;34,40;27,51;9;BBB
Id_061;2016;MEXICO;23,25;24,99;281,41;415,70;142,30;275,43;140,27;95,41;6,09;5,97;16,33;4,75;1,44;6,01;33,74;7,82;20,67;12;BB
Id_062;2016;MEXICO;193,33;394,52;0,00;1.421,27;0,00;1.233,97;187,30;7,57;0,00;0,00;0,40;3,61;0,36;27,76;13,18;1,85;16,72;11;BB+
Id_063;2016;MEXICO;7.295,65;13.189,61;28.528,13;66.252,83;28.969,58;61.077,54;5.175,29;2.362,02;2,48;3,05;3,83;13,84;1,25;19,91;7,81;2,36;15,74;8;BBB+
Id_064;2016;MEXICO;9.008,03;20.792,90;49.319,39;92.067,15;45.962,98;84.398,50;7.668,66;5.011,29;2,23;3,31;5,76;21,91;1,84;22,58;8,33;3,24;13,70;7;A-
Id_065;2016;MEXICO;3.614,23;5.268,10;28.904,42;53.789,03;33.204,56;46.447,13;7.341,91;3.534,35;1,48;3,34;6,46;7,03;0,93;9,79;13,65;6,05;14,36;7;A-
Id_066;2016;MEXICO;3.176,05;8.288,06;27.418,89;49.704,07;27.900,82;45.228,40;4.475,67;2.226,72;1,77;2,40;4,74;14,43;1,53;16,67;9,00;2,97;15,28;8;BBB+
Id_067;2016;MEXICO;2.499,45;4.421,02;13.414,53;31.536,22;14.662,30;28.970,11;2.566,11;1.190,85;2,95;3,09;4,06;3,10;0,25;14,02;8,14;4,00;13,21;8;BBB+
Id_068;2016;MEXICO;930,62;3.782,43;13.665,74;19.871,35;6.257,32;15.518,59;4.352,77;793,43;2,76;2,41;4,45;9,13;2,11;19,03;21,90;2,03;21,90;8;BBB+
Id_069;2016;MEXICO;890,68;2.387,54;6.136,49;8.781,41;4.883,56;7.939,70;841,72;319,80;0,88;0,69;3,94;13,80;1,31;27,19;9,59;2,69;12,09;10;BBB-
Id_070;2016;MEXICO;214,84;430,02;1.623,53;2.604,21;1.102,58;2.395,30;208,91;88,27;1,68;1,26;3,77;16,80;1,36;16,51;8,02;2,58;14,47;12;BB
Id_071;2016;MEXICO;1.592,90;2.144,43;12.132,61;18.372,23;11.692,75;16.384,13;1.988,10;759,52;2,38;1,31;4,36;11,50;1,23;11,67;10,82;3,81;13,82;8;BBB+
Id_072;2016;MEXICO;116,92;230,18;1.424,07;2.310,84;1.093,27;2.144,24;166,61;65,65;1,27;0,59;3,29;4,80;0,37;9,96;7,21;2,57;13,03;12;BB
Id_073;2016;MEXICO;763,33;2.252,19;882,00;4.512,72;1.297,31;4.138,94;373,78;37,91;0,40;0,95;0,97;15,17;1,33;49,91;8,28;3,83;14,77;11;BB+
Id_076;2016;PANAMA;255,90;1.858,60;10.733,50;16.415,80;11.072,70;14.583,60;1.832,20;512,40;1,53;0,44;3,28;20,78;2,34;11,32;11,16;1,63;18,58;9;BBB
Id_077;2016;PANAMA;545,10;3.422,20;14.218,80;20.047,60;13.183,10;17.674,30;2.373,30;1.068,80;1,44;1,80;5,52;14,65;1,81;17,07;11,84;5,35;13,40;10;BBB-
Id_078;2016;PANAMA;1,05;204,34;1.411,84;1.722,92;859,60;1.510,19;212,73;40,56;3,39;0,67;2,27;3,04;0,35;11,86;12,35;1,63;13,42;13;BB-
Id_079;2016;PANAMA;203,90;1.066,00;7.265,80;9.174,10;6.720,50;8.166,40;1.007,70;302,60;3,08;1,45;3,34;4,67;0,51;11,62;10,98;2,43;14,40;9;BBB
Id_080;2016;PANAMA;31,10;404,80;2.939,60;4.268,30;2.706,90;3.940,10;328,20;137,40;1,95;0,43;3,35;17,46;1,28;9,48;10,27;2,02;14,76;10;BBB-
Id_081;2016;PANAMA;265,70;3.922,80;3.553,40;10.409,00;9.411,50;9.651,90;757,10;231,70;0,82;0,25;2,29;16,86;1,20;37,69;7,27;1,28;13,98;9;BBB
Id_083;2016;PARAGUAY;138,21;217,64;436,14;714,90;596,85;649,40;65,50;23,05;1,92;0,73;3,49;28,02;2,38;30,44;9,16;3,33;9,16;13;BB-
Id_084;2016;PARAGUAY;135,58;178,58;732,80;978,93;844,07;895,07;83,86;79,62;4,36;4,00;8,09;12,47;1,03;18,24;8,57;7,96;8,57;15;B
Id_085;2016;PARAGUAY;379,73;348,99;1.837,62;2.606,82;1.813,95;2.397,74;209,08;120,58;1,77;1,79;4,58;18,88;1,54;13,39;9,68;2,59;9,68;12;BB
Id_086;2016;PARAGUAY;457,83;634,92;2.344,81;3.233,75;2.839,02;2.861,35;372,40;137,51;1,57;1,95;4,20;17,77;1,91;19,63;11,52;2,26;12,91;12;BB
Id_089;2016;PERU;6.885,10;5.710,85;25.840,49;37.858,28;22.265,61;33.754,98;4.103,31;2.079,38;2,90;1,98;5,32;23,63;2,25;15,08;10,84;3,36;15,35;8;BBB+
Id_090;2016;PERU;3.420,32;3.515,73;12.471,93;17.361,59;10.500,80;15.213,29;2.148,30;1.010,64;3,38;2,61;5,73;17,53;1,98;20,25;12,37;2,88;15,62;7;A-
Id_091;2016;PERU;5.746,51;6.510,70;15.587,37;23.413,38;14.706,35;21.331,56;2.081,82;864,57;2,40;1,22;3,63;20,84;1,70;27,81;8,89;2,21;14,25;8;BBB+
Id_092;2016;PERU;3.264,96;3.269,70;7.888,32;12.584,27;8.022,97;11.337,49;1.246,78;691,51;2,62;2,90;5,55;23,17;2,13;25,98;9,91;3,42;15,90;9;BBB
Id_093;2016;PERU;1.060,04;417,58;2.551,61;3.713,68;2.382,21;3.446,13;267,55;145,68;2,49;2,00;4,13;11,63;0,83;11,24;7,20;2,27;13,32;10;BBB-
Id_094;2016;PUERTO_RICO;465,06;465,06;4.263,62;6.457,75;4.839,17;5.537,66;920,09;303,38;4,58;1,53;4,49;6,43;0,92;7,20;14,25;3,28;19,23;13;BB-
Id_095;2016;PUERTO_RICO;175,50;175,20;413,14;589,53;313,40;481,20;108,33;9,80;3,20;0,30;1,80;5,00;1,00;29,70;18,40;0,60;18,40;9;BBB
Id_097;2016;URUGUAY;881,90;2.137,30;1.918,09;4.404,00;3.851,95;4.046,22;357,78;149,30;0,86;1,08;3,43;3,62;0,29;48,53;8,12;3,95;8,12;10;BBB-
Id_098;2016;URUGUAY;84,46;194,33;1.623,26;1.748,47;860,57;949,51;798,96;168,45;1,51;0,66;9,93;1,92;0,86;11,11;45,69;8,42;45,69;9;BBB
Id_100;2016;URUGUAY;3.600,66;7.113,47;5.512,59;16.141,61;14.355,25;14.812,15;1.329,46;675,37;5,51;2,16;4,28;5,62;0,47;44,07;8,24;3,94;8,24;9;BBB
Id_124;2016;URUGUAY;48,38;172,92;168,56;361,70;306,00;317,74;43,96;16,73;9,91;5,92;4,16;0,09;0,01;47,81;12,15;8,38;12,15;16;B-
Id_101;2016;URUGUAY;1.087,73;1.933,11;2.670,89;5.377,74;4.662,68;4.977,50;400,24;196,59;1,80;0,86;3,54;4,07;0,27;35,95;7,44;4,04;7,44;10;BBB-
Id_001;2016;PANAMA;28,80;481,90;4.741,10;6.041,40;3.504,20;5.529,50;511,90;150,60;0,88;0,25;2,64;17,01;1,39;7,98;8,47;1,75;13,72;10;BBB-
Id_128;2015;ARGENTINA;58,20;13,49;85,34;176,97;116,82;166,85;10,12;8,76;1,74;1,19;6,10;6,26;0,38;7,62;5,72;11,84;5,72;18;CCC
Id_002;2015;ARGENTINA;763,31;1.316,35;2.670,19;4.520,18;3.038,58;3.883,15;637,04;267,32;1,24;0,94;6,97;31,71;4,82;29,12;14,09;8,66;14,09;18;CCC
Id_129;2015;BOLIVIA;52,75;52,75;604,04;765,33;621,66;678,09;87,24;54,40;0,32;2,59;7,11;8,84;1,01;6,89;11,40;5,72;11,40;14;B+
Id_119;2015;BOLIVIA;39,71;39,71;1.164,01;1.426,28;1.045,41;1.287,28;139,00;152,60;0,51;0,98;11,27;26,29;2,40;2,78;9,75;7,30;9,75;14;B+
Id_007;2015;BOLIVIA;1.864,12;1.864,12;1.548,58;4.202,39;3.861,64;4.005,08;197,31;137,86;0,31;2,84;3,92;11,17;0,67;44,36;4,70;4,67;4,70;14;B+
Id_008;2015;BOLIVIA;639,70;716,87;2.018,80;3.675,76;3.299,80;3.450,67;225,09;120,07;1,94;0,20;3,53;10,07;0,66;19,50;6,12;3,11;11,26;14;B+
Id_120;2015;BOLIVIA;139,10;141,20;832,84;1.134,98;934,11;1.062,78;72,20;62,68;1,33;0,79;5,75;17,83;1,11;12,44;6,36;4,60;6,36;14;B+
Id_121;2015;BOLIVIA;10,06;10,06;16,44;30,84;15,70;16,70;14,14;1,00;0,00;1,39;3,54;1,13;0,52;32,61;45,85;5,90;45,85;17;CCC+
Id_122;2015;BOLIVIA;196,71;196,71;882,43;1.286,67;1.122,66;1.207,84;78,83;42,91;1,25;0,11;3,62;12,88;0,73;15,29;6,13;2,66;11,07;14;B+
Id_009;2015;BOLIVIA;533,05;642,74;1.705,73;2.902,53;2.543,24;2.698,49;204,04;114,28;1,32;0,38;4,07;16,75;1,14;22,14;7,03;2,95;11,15;14;B+
Id_123;2015;BOLIVIA;425,48;425,48;1.379,10;2.418,57;1.997,50;2.166,44;252,13;105,50;2,07;0,82;4,41;21,40;2,08;17,59;10,42;3,47;12,10;14;B+
Id_130;2015;BOLIVIA;50,81;50,81;262,60;353,07;293,72;320,85;32,21;24,40;0,37;0,38;6,96;6,67;0,67;14,39;9,12;7,17;9,12;15;B
Id_132;2015;BOLIVIA;67,54;67,54;837,83;1.029,73;855,18;943,99;85,73;93,40;0,58;0,00;0,00;17,58;1,40;6,56;8,33;7,18;8,33;15;B
Id_133;2015;BOLIVIA;23,82;23,82;378,77;425,86;342,26;394,46;31,40;44,49;0,62;0,00;0,00;0,00;0,00;5,59;7,37;7,18;7,37;15;B
Id_010;2015;BOLIVIA;350,26;375,33;1.375,20;2.113,75;1.776,19;1.950,25;163,50;89,96;1,56;1,14;4,66;12,93;1,05;17,76;7,74;3,53;13,70;14;B+
Id_011;2015;BOLIVIA;87,96;87,96;1.062,42;1.527,48;1.310,88;1.390,20;137,28;70,16;0,10;4,95;5,55;13,69;1,36;5,76;8,99;4,65;8,99;14;B+
Id_012;2015;BRAZIL;46,08;8.187,08;13.121,23;28.231,47;1.077,25;26.280,57;1.950,90;1.145,79;11,21;4,54;4,28;6,26;0,46;29,00;6,91;2,76;15,23;11;BB+
Id_014;2015;BRAZIL;42,11;335,20;2.549,66;3.493,78;2.230,73;3.180,93;312,84;393,55;9,01;4,73;11,72;5,72;0,55;9,59;8,95;10,31;15,73;13;BB-
Id_015;2015;BRAZIL;18,29;189,59;2.238,21;4.375,11;1.315,40;3.612,93;762,18;139,77;6,51;2,63;3,20;2,46;0,44;4,33;17,42;4,47;17,07;14;B+
Id_126;2015;BRAZIL;14,39;170,20;2.967,37;3.632,73;1.173,43;3.206,52;426,21;202,68;2,86;1,42;5,36;14,84;1,66;4,69;11,73;3,67;12,68;12;BB
Id_016;2015;BRAZIL;12,29;335,92;4.437,73;6.684,37;3.098,48;5.751,06;933,30;850,29;11,33;4,15;12,87;0,23;0,03;5,03;13,96;9,69;16,52;14;B+
Id_017;2015;BRAZIL;20,44;307,69;562,32;1.024,90;718,56;950,98;73,92;70,85;8,81;4,22;6,94;12,97;0,86;30,02;7,21;9,32;13,58;12;BB
Id_018;2015;BRAZIL;221,38;2.692,23;8.199,71;17.145,07;9.911,97;15.554,84;1.590,24;1.077,71;9,98;4,30;6,65;14,35;1,34;15,70;9,28;5,65;16,23;12;BB
Id_019;2015;BRAZIL;65,01;2.169,82;1.002,38;4.648,71;2.256,49;4.351,44;297,27;196,94;12,32;5,01;4,63;13,54;0,91;46,68;6,39;3,95;19,76;13;BB-
Id_021;2015;BRAZIL;1,87;118,18;501,95;639,75;232,85;526,74;113,01;35,78;2,43;0,99;5,17;11,64;1,95;18,47;17,66;2,89;25,68;12;BB
Id_023;2015;BRAZIL;1,77;139,49;266,87;408,66;112,37;352,52;56,14;21,36;15,98;2,09;4,82;11,02;1,57;34,13;13,74;1,28;14,80;11;BB+
Id_131;2015;BRAZIL;110,65;299,09;103,12;570,72;259,16;526,54;44,18;27,00;5,59;-0,58;5,32;15,32;1,27;52,41;7,74;6,40;16,91;15;B
Id_024;2015;BRAZIL;0,11;12,51;1.795,40;1.985,96;1.293,02;1.628,84;357,12;253,33;7,60;6,80;13,80;7,90;1,50;0,60;18,00;11,30;18,00;11;BB+
Id_025;2015;BRAZIL;1.758,08;31.430,97;66.872,27;173.518,19;36.341,89;158.976,10;14.542,08;4.971,88;10,49;4,91;3,06;12,09;1,13;18,11;8,38;3,45;15,70;10;BBB-
Id_026;2015;BRAZIL;4.431,07;78.127,07;93.890,53;260.977,38;50.147,07;238.104,14;22.873,24;11.170,23;9,36;4,62;4,48;19,98;1,71;29,94;8,76;3,43;16,80;10;BBB-
Id_027;2015;BRAZIL;3.735,05;130.239,82;109.886,53;334.948,13;85.708,47;320.120,13;14.828,01;8.375,52;9,26;4,11;2,65;30,51;1,39;38,88;4,43;3,17;17,80;10;BBB-
Id_028;2015;BRAZIL;2.948,26;77.063,55;174.039,88;308.228,45;116.710,06;292.268,48;15.959,97;9.863,40;10,06;2,68;3,40;11,38;0,63;25,00;5,18;3,20;14,43;11;BB+
Id_029;2015;BRAZIL;222,40;6.181,55;5.403,59;19.620,61;3.817,63;17.652,07;1.968,55;1.016,21;9,70;2,52;5,76;12,53;1,28;31,51;10,03;4,71;14,02;10;BBB-
Id_030;2015;BRAZIL;4.749,86;123.921,80;121.364,04;348.130,83;74.947,59;320.412,58;27.718,25;12.740,36;8,68;4,85;3,87;23,12;1,85;35,60;7,96;3,22;17,80;10;BBB-
Id_032;2015;CHILE;1.154,95;4.420,68;35.753,50;48.992,15;30.328,14;45.083,31;3.908,84;1.774,54;2,54;1,57;3,85;16,91;1,38;9,02;7,98;2,18;13,37;5;A+
Id_033;2015;CHILE;366,04;2.801,57;20.937,79;29.542,56;20.954,39;27.409,97;2.132,58;877,34;0,86;1,17;3,01;15,38;1,20;9,48;7,22;2,31;7,22;10;BBB-
Id_034;2015;CHILE;1.107,79;5.931,07;34.718,86;44.240,32;28.544,04;40.366,52;3.873,79;1.723,55;1,22;1,15;4,14;21,37;1,90;13,41;8,76;2,47;8,76;5;A+
Id_035;2015;CHILE;1.091,35;4.779,53;28.465,78;40.682,89;28.054,69;37.851,27;2.831,62;1.131,71;1,32;0,99;3,04;17,48;1,33;11,75;6,96;2,35;6,96;6;A
Id_036;2015;CHILE;797,95;1.438,97;5.727,81;7.714,85;5.230,96;7.138,46;576,39;151,78;0,26;0,20;2,05;14,83;1,11;18,65;7,47;1,77;7,47;8;BBB+
Id_037;2015;CHILE;477,26;1.119,95;5.733,29;7.896,07;5.058,02;7.318,78;577,29;188,60;1,54;1,08;2,51;11,95;0,90;14,18;7,31;2,03;7,31;10;BBB-
Id_040;2015;COLOMBIA;5.667,11;8.879,56;30.436,20;48.690,88;29.226,41;43.047,75;5.643,14;1.587,95;1,60;1,58;3,65;17,57;2,05;18,24;11,59;3,87;10,65;9;BBB
Id_041;2015;COLOMBIA;1.726,04;2.935,29;11.857,49;16.049,81;12.635,17;14.757,75;1.292,06;696,59;1,47;1,35;4,74;16,76;1,35;18,29;8,05;2,90;8,05;9;BBB
Id_042;2015;COLOMBIA;4.538,92;9.211,87;46.236,57;61.271,54;38.800,84;54.791,75;6.479,79;2.363,35;0,73;1,28;4,35;13,86;1,57;15,03;10,58;3,54;12,46;9;BBB
Id_043;2015;COLOMBIA;524,95;1.246,37;7.297,80;10.771,11;7.612,96;9.579,83;1.191,28;328,06;4,94;2,43;3,21;6,32;0,71;11,57;11,06;2,81;12,18;13;BB-
Id_044;2015;COLOMBIA;820,47;2.395,46;8.388,94;11.367,18;8.101,14;10.078,99;1.288,19;507,37;3,76;1,76;4,65;10,75;1,27;21,07;11,33;3,61;10,97;9;BBB
Id_045;2015;COLOMBIA;2.359,95;4.822,72;20.351,80;26.581,71;19.564,59;24.171,33;2.410,37;1.358,10;3,12;2,00;5,63;16,60;1,63;18,14;10,41;3,32;11,70;10;BBB-
Id_046;2015;COLOMBIA;449,60;693,20;3.698,08;7.204,48;4.511,87;6.556,94;647,54;228,20;6,79;7,55;3,85;26,82;2,12;9,62;8,99;3,80;8,99;9;BBB
Id_047;2015;COLOMBIA;907,23;3.506,15;4.079,00;8.286,35;5.257,68;7.813,06;473,29;179,78;1,39;1,94;1,83;7,57;0,47;42,31;5,71;1,71;11,78;11;BB+
Id_048;2015;COSTA_RICA;202,22;512,43;3.600,51;5.191,60;2.405,88;4.194,32;997,28;332,36;2,39;1,28;6,77;6,87;1,29;9,87;19,21;5,49;19,21;11;BB+
Id_049;2015;COSTA_RICA;1.349,47;1.579,23;6.921,66;11.047,58;9.513,19;10.046,67;1.000,91;409,67;2,31;0,54;3,84;7,07;0,65;14,29;9,06;3,48;9,06;12;BB
Id_051;2015;COSTA_RICA;984,63;307,46;6.364,34;9.342,42;6.264,43;8.445,70;896,72;332,20;2,82;0,73;3,62;7,03;0,66;3,29;9,60;3,57;9,60;12;BB
Id_053;2015;ECUADOR;671,90;661,50;1.958,10;3.554,80;3.026,20;3.243,20;311,60;156,30;0,80;1,26;4,18;9,09;0,74;18,61;8,77;5,01;8,77;15;B
Id_054;2015;ECUADOR;2.311,10;2.502,40;8.806,10;13.187,90;10.283,30;12.144,00;1.043,90;860,10;2,08;0,95;6,30;5,48;0,41;18,97;7,92;6,03;7,92;15;B
Id_056;2015;EL_SALVADOR;725,36;840,88;2.958,32;4.150,18;2.724,59;3.603,68;546,50;191,73;1,55;1,42;4,71;13,65;1,77;20,26;13,17;2,95;16,20;12;BB
Id_057;2015;EL_SALVADOR;41,50;277,10;1.597,10;2.288,80;1.379,50;2.011,60;277,20;108,20;2,55;2,03;4,94;8,69;1,08;12,11;12,11;3,30;15,83;12;BB
Id_058;2015;GUATEMALA;17,27;193,77;1.129,58;2.205,15;1.740,52;2.014,82;190,33;151,03;2,34;1,11;7,46;29,61;2,69;8,79;9,56;5,57;9,56;13;BB-
Id_117;2015;MEXICO;67,30;118,91;1.000,49;1.250,05;1.067,10;1.088,25;161,80;70,21;9,76;16,67;6,15;3,53;0,49;9,51;12,94;11,02;12,03;15;B
Id_127;2015;MEXICO;352,72;4.292,33;5.654,03;10.585,94;3.953,62;9.913,17;672,77;135,24;0,12;1,31;1,52;20,25;1,43;40,55;6,36;1,53;6,36;11;BB+
Id_059;2015;MEXICO;995,67;3.317,41;3.092,67;7.302,24;5.612,24;6.547,58;754,66;1.871,39;5,32;10,98;26,89;11,64;1,19;45,43;10,33;21,56;18,35;11;BB+
Id_060;2015;MEXICO;105,83;87,93;1.327,99;1.594,80;36,56;1.053,09;541,71;862,58;2,86;8,87;59,27;31,78;11,90;5,51;33,97;36,33;29,05;9;BBB
Id_062;2015;MEXICO;368,17;959,52;0,00;2.860,90;224,97;2.643,42;217,48;0,76;0,00;0,00;0,03;11,02;0,77;33,54;7,60;1,58;14,49;10;BBB-
Id_063;2015;MEXICO;5.802,34;16.282,39;31.833,61;68.819,17;30.549,79;62.330,81;6.488,36;2.481,56;3,33;2,92;4,03;13,14;1,31;23,66;9,43;2,50;15,61;8;BBB+
Id_064;2015;MEXICO;8.723,56;24.035,63;52.571,30;98.575,13;49.987,21;90.137,80;8.437,33;5.335,72;2,37;3,32;5,69;20,43;1,75;24,38;8,56;3,18;14,92;7;A-
Id_065;2015;MEXICO;7.520,94;10.230,84;32.920,58;66.934,41;36.703,46;58.379,22;8.555,20;3.931,36;1,60;4,17;6,01;8,15;1,08;15,28;12,78;5,38;13,96;7;A-
Id_066;2015;MEXICO;6.245,14;11.902,42;30.292,45;53.329,27;32.687,12;47.367,39;5.961,87;2.301,51;2,23;2,08;4,42;13,67;1,47;22,32;11,18;2,98;14,59;8;BBB+
Id_067;2015;MEXICO;2.688,87;4.169,59;14.397,18;32.649,64;16.266,12;29.867,38;2.782,26;1.225,18;5,19;3,69;3,64;-1,45;-0,12;12,77;8,52;3,75;12,33;7;A-
Id_068;2015;MEXICO;995,38;2.434,60;13.801,64;19.008,17;5.532,39;14.221,66;4.786,51;700,90;3,06;1,51;3,96;12,89;3,26;12,81;25,18;1,93;25,18;8;BBB+
Id_069;2015;MEXICO;743,27;2.370,15;6.313,14;8.987,13;5.598,18;8.124,95;862,17;329,58;1,32;0,49;3,87;10,90;1,05;26,37;9,59;2,91;12,22;10;BBB-
Id_070;2015;MEXICO;169,30;364,63;1.650,89;2.505,62;1.265,74;2.294,71;210,91;93,51;1,47;1,47;4,05;15,46;1,21;14,55;8,42;2,85;14,87;12;BB
Id_071;2015;MEXICO;1.606,72;3.794,21;12.488,48;19.874,12;11.630,02;17.821,29;2.052,83;789,24;2,67;1,20;4,30;14,42;1,45;19,09;10,33;3,76;12,33;8;BBB+
Id_072;2015;MEXICO;54,86;192,37;1.369,31;2.020,81;945,81;1.837,97;182,84;61,26;0,94;0,60;3,52;3,75;0,37;9,52;9,05;2,80;15,90;12;BB
